meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X148,0.223024713,0.200121756,0.176303738,0.161810353,0.177834027,0.229339687,0.29195003,0.328621834,0.321180725,0.285822815,0.256949651,0.255099225,0.270644881,0.279049701,0.271445986,0.26833522,0.300728981,0.376045133,0.462683529,0.51041968,0.489541812,0.413395115,0.324555482,0.258980527,6.884150879,6.593578437,6.476123547,6.428646054,6.409454751,6.401697262,6.398561538,6.397294019,6.396781664,6.39657456,199.108073,198.2894555,191.8930214,198.2894555,191.8930214
X149,0.260408476,0.223414063,0.210877944,0.211379595,0.221697099,0.247291247,0.289702488,0.336806455,0.368261016,0.371616874,0.352491759,0.327806405,0.308723791,0.291192192,0.264623547,0.230117573,0.208272653,0.225462872,0.288817205,0.373132398,0.434015459,0.438217815,0.386220213,0.308781212,7.770884366,7.615751202,7.534751431,7.492458972,7.470376786,7.458847,7.452826947,7.449683693,7.448042503,7.447185588,231.5130669,230.8337284,223.3874791,230.8337284,223.3874791
X155,0.271426481,0.242649775,0.230762338,0.213171906,0.193851957,0.202059173,0.2582561,0.342778682,0.402403792,0.392931714,0.318845176,0.231578278,0.186571528,0.198642588,0.236582869,0.259796113,0.259560553,0.264428798,0.305861301,0.379850109,0.443854983,0.452839924,0.399325674,0.318767357,8.306666852,8.010931897,7.869252394,7.806789264,7.785059738,7.784275712,7.794262005,7.809786471,7.828158703,7.847995277,248.5586582,267.7673812,278.6984288,308.2093717,317.835839
X157,0.242349695,0.196425047,0.163516388,0.156462118,0.179109907,0.218547487,0.251012322,0.258701892,0.243135713,0.222559833,0.215247304,0.223874829,0.235340937,0.235823447,0.226372753,0.223836492,0.245895388,0.294019577,0.349948163,0.388506665,0.394805274,0.371094731,0.329608183,0.280968705,6.119566316,6.010903613,5.919700298,5.843151082,5.778901416,5.724975071,5.679713344,5.641724049,5.609838686,5.583076507,172.9322058,168.7599823,163.2984149,168.7416127,163.2983345
X158,0.261815936,0.244998835,0.243884254,0.240398154,0.233046786,0.234991361,0.2562702,0.289283809,0.312607489,0.30940948,0.282273181,0.250266954,0.232055139,0.232284651,0.243985528,0.262350391,0.293205972,0.345409643,0.414341752,0.474950496,0.495055578,0.459678916,0.38476401,0.306774804,9.35021304,7.990837416,7.192534108,6.723724634,6.448412831,6.286733955,6.191786849,6.136028464,6.103283944,6.084054484,195.7371215,187.7575294,181.7008344,187.7575288,181.7008344
X160,0.184696846,0.180999859,0.171171537,0.148178678,0.12296,0.117643372,0.144710456,0.192268676,0.231067321,0.238300453,0.216588151,0.190434994,0.183541516,0.198287865,0.216171632,0.217599336,0.201159601,0.183940331,0.18363777,0.200893208,0.219205493,0.221607035,0.206646451,0.187704656,5.830227147,5.98585571,6.109951677,6.208904008,6.287807168,6.350723407,6.400891908,6.440895545,6.472793867,6.498229129,200.7606419,204.5448145,197.9498714,204.5482036,197.9498744
X161,0.508174039,0.397708671,0.340364879,0.334630302,0.356095383,0.382177049,0.406923663,0.435946853,0.471530145,0.505480851,0.526446537,0.531955181,0.530846383,0.533224531,0.539610903,0.542443001,0.539334074,0.543049315,0.574172265,0.639573172,0.716436081,0.760068224,0.733433885,0.63560034,12.71149029,12.30424253,11.9720201,11.70100144,11.47991126,11.29955148,11.15241852,11.03239118,10.9344759,10.8545991,337.5053557,325.5494327,315.026849,325.5277033,315.0268096
X163,0.374635208,0.336150316,0.286442762,0.248836577,0.240255428,0.256137514,0.27248999,0.264954802,0.228730704,0.181790389,0.148853059,0.140984753,0.149082925,0.155916461,0.154093904,0.152755349,0.167648771,0.205368485,0.257178548,0.307230016,0.345501878,0.372129981,0.390065451,0.395966955,5.589319747,5.672286223,5.718404343,5.743423283,5.75636094,5.762380914,5.76443986,5.764230741,5.762722939,5.760471518,177.5399753,174.890939,166.277698,168.7496369,160.3345024
X165,0.220571462,0.18235982,0.170741627,0.194889529,0.248909673,0.310684284,0.352185817,0.355855939,0.325108791,0.280476404,0.244250048,0.225890691,0.219462928,0.213723315,0.204818223,0.200232278,0.211304326,0.241890558,0.283351339,0.319441517,0.335902927,0.326820468,0.294624277,0.24702231,6.511263826,6.651571275,6.756677946,6.835415122,6.894398466,6.938583881,6.971683919,6.996479714,7.015054661,7.028969467,216.9572027,219.1857686,212.1155384,219.1860564,212.1155385
X166,0.446152877,0.37640179,0.315967075,0.265451902,0.228563005,0.216672381,0.243246508,0.311662214,0.407078385,0.500631261,0.564139682,0.58477573,0.569483973,0.53759444,0.508933625,0.496185168,0.504211634,0.532362797,0.574976953,0.620103659,0.65074854,0.651390635,0.616526489,0.554193205,12.74684133,12.01203308,11.68846501,11.54765851,11.4880741,11.46458605,11.4571398,11.45682277,11.45967407,11.46393344,358.7537231,361.5313816,354.7969757,371.7157016,364.6527693
X172,0.142691773,0.14647823,0.143813882,0.135872595,0.126206042,0.118441044,0.113733976,0.110145408,0.104548067,0.095475589,0.084482673,0.074913715,0.06925598,0.067406285,0.067216864,0.06659754,0.065203308,0.064379085,0.065772548,0.070111685,0.077130856,0.086242154,0.096832091,0.107740762,2.590586651,2.595260276,2.599044004,2.602107277,2.604587276,2.606595063,2.60822055,2.60953653,2.610601936,2.61146448,80.94036528,81.06890442,78.45395671,81.06908888,78.45395698
X175,0.30210603,0.266681264,0.280547241,0.299112633,0.304446274,0.312306815,0.3433508,0.393255102,0.433602373,0.440514023,0.418591342,0.393978093,0.384679112,0.381730005,0.363781231,0.330862976,0.31918497,0.374670924,0.504969571,0.656028601,0.741381592,0.704546015,0.562331277,0.391508153,9.566366759,9.075184688,8.920040414,8.873741168,8.862697599,8.863073593,8.867148465,8.872421431,8.878082466,8.883869201,277.5739337,282.1055087,278.3552952,293.1621014,289.0552236
X176,0.1548881,0.144322444,0.148250081,0.151489389,0.150946891,0.158315148,0.187783583,0.239662297,0.295307761,0.329010504,0.327303157,0.29944232,0.270613068,0.264223244,0.287907155,0.332770854,0.382953688,0.424959545,0.449752712,0.450117779,0.420617917,0.362821956,0.290087968,0.224066884,7.076057578,6.804339943,6.636902043,6.533723425,6.470142674,6.43096293,6.40681958,6.391941959,6.382774069,6.377124629,199.2544778,197.4096605,191.0416063,197.4096599,191.0416063
X177,0.470279998,0.375366267,0.290101795,0.246839435,0.252664123,0.287055585,0.319452825,0.331598732,0.326389095,0.318050594,0.315234146,0.313485199,0.302850711,0.281299267,0.259841412,0.254564126,0.274051732,0.314421916,0.365336335,0.418756262,0.470247448,0.512185021,0.528758852,0.502324383,7.753925141,7.150400397,6.904469467,6.804254815,6.763418241,6.746777703,6.739996833,6.737233689,6.736107732,6.735648915,210.5144507,208.7953344,202.0600011,208.7953344,202.0600011
X178,0.431604296,0.340210291,0.269446697,0.231334486,0.226904574,0.249011519,0.283900003,0.313769448,0.323354702,0.308469886,0.279504527,0.254793563,0.247346022,0.255637252,0.267077847,0.271925754,0.275336078,0.29575918,0.349450445,0.433469808,0.521785769,0.578689404,0.579753122,0.52509536,9.160493655,9.135299118,9.128752273,9.129714021,9.133699143,9.138901642,9.144594326,9.150484384,9.156453916,9.162455448,285.2434537,290.944168,287.0700121,302.333857,298.0922917
X183,0.241212888,0.23941476,0.223454302,0.20020741,0.183264771,0.181846082,0.192722687,0.20263179,0.199163873,0.1804802,0.155623271,0.136065256,0.126878883,0.125305476,0.126654045,0.130440346,0.140288623,0.158273795,0.180437373,0.198895857,0.208752455,0.212554241,0.217197711,0.225979342,4.397240366,4.459196918,4.494017325,4.513586856,4.524585194,4.530766405,4.534240329,4.53619272,4.53728999,4.53790667,140.3766649,140.6996373,136.1609393,140.6996373,136.1609393
X186,0.173377216,0.142132746,0.144774484,0.161859187,0.16523079,0.14751631,0.133185134,0.157203873,0.229080599,0.316570263,0.367045719,0.349775605,0.281994476,0.215489879,0.195749387,0.229417616,0.28628571,0.329547059,0.344052473,0.338526218,0.32571003,0.305225475,0.267580438,0.212643276,6.27757661,6.216543404,6.164072227,6.118961956,6.080179968,6.046838502,6.018174336,5.993531315,5.972345334,5.954131424,184.1905106,181.1461591,175.2755628,181.1178145,175.2753017
X187,0.274153087,0.229413449,0.187803425,0.167311549,0.179859484,0.219326254,0.263389028,0.289306539,0.29047118,0.279244955,0.273962928,0.282410733,0.296823139,0.304034293,0.299996906,0.294315161,0.300758567,0.323475004,0.352350224,0.371468314,0.371800571,0.355891773,0.331314151,0.301369277,6.951247051,6.887692651,6.860475288,6.851053154,6.850345824,6.85390637,6.85955701,6.866231226,6.873406714,6.88082769,214.9962625,222.0807432,221.9226167,236.5593314,235.9341536
X192,0.235405019,0.194801791,0.17676351,0.176889415,0.186048666,0.196127891,0.202518666,0.202877002,0.195124924,0.177740727,0.152341006,0.125644297,0.108076158,0.109298343,0.133762035,0.17925534,0.238634324,0.302409656,0.360080729,0.400558802,0.413796851,0.394649402,0.34694952,0.284060039,5.371688011,5.231553726,5.123265209,5.038464573,4.970987452,4.916287309,4.871010842,4.832684817,4.799485099,4.770066294,145.2123149,125.3904673,104.1494892,89.85195086,69.75751245
X194,0.136255568,0.147540454,0.145984297,0.138664306,0.140916373,0.157441162,0.175099611,0.174986526,0.151479538,0.118785053,0.098192152,0.098818012,0.11117498,0.119726195,0.121061684,0.128347188,0.156614541,0.203438233,0.24530254,0.255197402,0.225943943,0.177298954,0.139746882,0.129806004,4.499420316,4.571003948,4.63623886,4.695688118,4.749864849,4.799236671,4.844229729,4.885232374,4.922598513,4.956650666,155.9137177,164.0203103,159.1694285,164.5012642,159.1962966
X195,0.343381576,0.299327169,0.259187069,0.234607371,0.232567925,0.250615,0.277014448,0.297008452,0.301504081,0.292063009,0.278552858,0.271468685,0.274986555,0.285813148,0.297833288,0.307927999,0.318017239,0.332214134,0.352198735,0.374857463,0.393615866,0.401679194,0.394584277,0.371199928,8.301750163,7.910967847,7.736491015,7.658590446,7.623809331,7.608280229,7.601346781,7.59825113,7.59686898,7.596251877,236.7438456,235.4683773,227.8726232,235.4683773,227.8726232
X196,0.471631506,0.435551348,0.413107644,0.40456828,0.406742917,0.418226268,0.440941862,0.475782441,0.516687283,0.550106246,0.56234959,0.549680816,0.52252321,0.499512413,0.495625529,0.513532736,0.544237923,0.575035791,0.597276526,0.6081173,0.607026853,0.592554943,0.563407284,0.522303731,11.0491382,10.88755551,10.80592973,10.76469531,10.74386517,10.73334253,10.72802687,10.72534159,10.72398508,10.72329982,333.0604994,332.400608,321.6780077,332.400608,321.6780077
X200,0.248870738,0.226434626,0.212242866,0.209652847,0.219397805,0.238460319,0.259821823,0.274872077,0.277937715,0.269747799,0.25669831,0.246034814,0.24074201,0.238439731,0.235148686,0.230391099,0.228801036,0.236527745,0.255436667,0.280154602,0.300571503,0.307813122,0.299084177,0.278236722,6.409206196,6.126120146,5.907881417,5.73963525,5.609929707,5.50993618,5.432848452,5.373419428,5.327603978,5.292283603,165.7689367,160.3775778,155.2024675,160.3758825,155.202467
X201,0.344830092,0.296801625,0.267354095,0.255710881,0.270664677,0.314809806,0.370717846,0.407288915,0.40312765,0.364708117,0.320582431,0.296179651,0.293445142,0.295262152,0.28981427,0.289329517,0.322206577,0.403736073,0.513026543,0.599911448,0.618463103,0.559011172,0.451842099,0.341565538,8.475631632,7.924509357,7.780457846,7.74533454,7.73935937,7.74118396,7.74509569,7.749565918,7.754185596,7.758845264,242.4295681,245.8854362,242.2306136,254.7244986,250.7845449
X205,0.3430496,0.31329876,0.290391345,0.263698765,0.241772812,0.247221384,0.293294974,0.365439945,0.427275877,0.447185793,0.421762776,0.375279781,0.337131671,0.319394268,0.314720312,0.313381031,0.319212755,0.346549696,0.401097484,0.465530427,0.506926638,0.501387306,0.453234646,0.390425719,9.641038589,9.365117843,9.202080265,9.105743717,9.048819845,9.015184351,8.995309625,8.983565936,8.97662676,8.972526502,279.6132606,277.9647391,268.9981345,277.964739,268.9981345
X206,0.388635453,0.358868417,0.33991476,0.328829284,0.32203617,0.321065609,0.329510895,0.345326551,0.357899289,0.354450088,0.330379182,0.293508145,0.257795891,0.232464883,0.217043434,0.206796185,0.202303447,0.21241276,0.246281392,0.30155216,0.360568169,0.399757419,0.405130252,0.380905814,7.327117126,7.463836708,7.567996217,7.647349905,7.707805336,7.753863171,7.788952229,7.81568475,7.836050861,7.851566737,242.527206,244.9367356,237.0360583,244.9372603,237.0360584
X211,0.261130833,0.270362637,0.264685513,0.245427286,0.22776697,0.224866879,0.235440174,0.245996706,0.244598562,0.232391472,0.222288572,0.227168975,0.249638134,0.28254696,0.31776826,0.352591726,0.386787036,0.41462674,0.422712748,0.398894751,0.345232123,0.281730999,0.23477125,0.218540167,7.601762919,7.165751577,6.99618108,6.930232903,6.904584796,6.894609913,6.890730551,6.889221817,6.88863505,6.888406849,214.7037038,213.5361101,206.6478485,213.5361101,206.6478485
X213,0.309971755,0.293425758,0.287898197,0.292576928,0.301763372,0.307171006,0.302323276,0.286348568,0.264283042,0.243432128,0.228532422,0.219530249,0.213602059,0.209387364,0.209505205,0.218977535,0.240792069,0.272303505,0.305419008,0.330395026,0.340419445,0.334085511,0.314974907,0.289622619,6.576787379,6.490374884,6.419916684,6.362467145,6.315624484,6.27743036,6.246287997,6.220895433,6.200191084,6.183309369,191.9018694,189.3759394,183.2626714,189.3714188,183.2626633
X214,0.38782686,0.346605896,0.333043533,0.336904497,0.343018511,0.347638927,0.359668343,0.386936113,0.423127557,0.449944286,0.453001719,0.435447161,0.415211262,0.40828665,0.414688716,0.421155291,0.417593692,0.409982787,0.415593144,0.444249154,0.484178743,0.50765642,0.492886235,0.442570329,9.272396554,9.52812494,9.647594101,9.703406758,9.729480872,9.741661971,9.74735264,9.750011161,9.751253148,9.75183337,301.4218535,302.322605,292.5702629,302.322605,292.5702629
X215,0.438778654,0.408202604,0.397013859,0.384035333,0.354318709,0.313384663,0.279956612,0.266839653,0.270251151,0.277476791,0.282904217,0.294064583,0.320792593,0.3596524,0.392031015,0.400555539,0.388454508,0.38112867,0.405257586,0.463210664,0.526980308,0.558917129,0.541732792,0.49126065,10.99012317,10.89620364,10.86614975,10.85691071,10.85445555,10.85421137,10.85468779,10.85539906,10.85618687,10.85699963,336.9287333,337.5128754,327.380073,339.0726088,328.8894924
X216,0.32947417,0.207403339,0.122114542,0.104710766,0.139729216,0.187917793,0.220596297,0.235419829,0.245121239,0.256804112,0.26456881,0.260194501,0.246142284,0.233989137,0.229694822,0.223969026,0.202045042,0.165438828,0.141828351,0.167253495,0.251912672,0.360601134,0.429926425,0.412633706,4.990337007,5.100983148,5.120124168,5.125065905,5.127804272,5.130200732,5.132544137,5.134879308,5.137213202,5.139546898,159.6082591,162.0026613,158.9120674,166.4156112,163.182664
X217,0.145506813,0.121125633,0.097599634,0.07992877,0.075543715,0.086890803,0.105919242,0.117134182,0.108016721,0.078281192,0.039958093,0.008401344,0.007674192,0.008740283,0.001260192,0.021873356,0.056760638,0.107448105,0.167064136,0.221253761,0.256420327,0.268142069,0.262343127,0.248769951,4.117028596,4.564421602,4.768901544,4.860262756,4.898947314,4.91310163,4.915832806,4.913244502,4.908179046,4.90196004,149.0518517,143.7015916,132.4557746,130.0403427,119.2352112
X218,0.241084851,0.214562492,0.243472929,0.310828834,0.386866052,0.437765525,0.43879523,0.38817071,0.311276708,0.247435098,0.224568148,0.239852056,0.263182478,0.263050242,0.234918701,0.208163845,0.224214756,0.302389333,0.420591847,0.526267087,0.569049855,0.530732785,0.432676565,0.319640709,7.31385973,7.259633211,7.218654191,7.187686317,7.164283872,7.146598628,7.133233876,7.123134123,7.115501733,7.10973393,220.7570917,219.8488107,212.7567647,219.8486568,212.7567647
X219,0.126645757,0.124778079,0.123809025,0.125651659,0.1317124,0.13963135,0.14460051,0.143898911,0.1396389,0.136534573,0.136883339,0.138183152,0.136298934,0.131199765,0.129073934,0.137704627,0.1586688,0.183660049,0.199068182,0.19555953,0.17470476,0.147191204,0.124542256,0.11166144,3.849516359,3.814025285,3.793585875,3.78299976,3.778863926,3.77895065,3.781801593,3.786462083,3.79230716,3.798927704,119.5505799,126.9600937,130.2673331,142.2590621,145.0727871
X223,0.42228295,0.351693404,0.300609654,0.291144279,0.322344838,0.369624319,0.401474411,0.401011381,0.375471381,0.346894661,0.333025067,0.334848064,0.340030914,0.337026474,0.326174185,0.318690261,0.326423235,0.352801845,0.392134942,0.435082268,0.472894568,0.496798114,0.496498889,0.463947548,8.389456439,8.198872331,8.050161265,7.934123357,7.84358002,7.772929868,7.71780219,7.674786558,7.641221847,7.615031604,237.1288677,233.1843495,225.6605291,233.1825459,225.6605283
X225,0.300845357,0.233857564,0.186681948,0.167412046,0.183989297,0.233484521,0.294966758,0.33739595,0.339682546,0.306457092,0.264643369,0.24248335,0.248851758,0.270705219,0.289786536,0.301934678,0.320438646,0.360542905,0.420337622,0.476577996,0.499711708,0.474637025,0.409360717,0.326088982,8.34463393,8.073664668,7.937280997,7.868636658,7.834086736,7.816697143,7.80794465,7.803539364,7.801322105,7.800206119,242.8697381,241.7713319,233.9722567,241.7713319,233.9722567
X228,0.283534033,0.249572378,0.239444276,0.234792132,0.227116153,0.223428573,0.234008574,0.257634814,0.280818925,0.291467312,0.291521042,0.294205821,0.308338803,0.326834282,0.333165793,0.32077633,0.305399467,0.315209561,0.36507434,0.43827127,0.494306911,0.498270588,0.447088601,0.370318894,9.171218965,8.996001515,8.873180236,8.787086833,8.726738381,8.684436235,8.654783917,8.633998683,8.619428964,8.609216103,268.1029759,266.143596,257.5582875,266.1435637,257.5582875
X229,0.329737324,0.284187924,0.29159091,0.312906051,0.319270875,0.314455987,0.323409332,0.362457042,0.421729414,0.474945383,0.503381234,0.50855928,0.502901024,0.492210951,0.471818136,0.441277642,0.419330032,0.437244692,0.510451238,0.61398902,0.689291274,0.683157236,0.588595679,0.452115813,11.71036126,10.43525387,9.935245908,9.741206633,9.667947785,9.642366728,9.635606369,9.636275436,9.639877251,9.644636762,303.4899941,305.293679,300.4913221,315.7217201,310.5829748
X230,0.335956251,0.317346703,0.313261261,0.323324983,0.340235859,0.354627663,0.361307535,0.361548906,0.35971688,0.357820546,0.353470939,0.34328014,0.328264839,0.315639926,0.314661627,0.329784918,0.356980841,0.386222288,0.407710681,0.416557977,0.412822944,0.398511898,0.375593644,0.347027127,6.255138296,7.098452639,7.56475729,7.82259712,7.965167816,8.044001265,8.087591658,8.111694655,8.125022236,8.132391626,248.1671766,252.3867003,244.2451938,252.3867003,244.2451938
X231,0.242671873,0.19383044,0.162608406,0.155977275,0.164274844,0.171476331,0.169613484,0.16433623,0.167284736,0.183333014,0.205077987,0.21940601,0.219268459,0.209325605,0.200774633,0.201351204,0.210479124,0.223296554,0.237727112,0.255950015,0.278377613,0.29729024,0.298771154,0.273407313,4.895489439,4.800496821,4.73120809,4.680668077,4.643803599,4.616914216,4.597300784,4.582994517,4.572559357,4.56494783,142.1746447,140.8773972,136.3328941,140.8773239,136.3328941
X232,0.394777223,0.369900346,0.348063942,0.329029521,0.326702917,0.356924308,0.416611165,0.476959723,0.501310443,0.473896486,0.413339901,0.35757479,0.333241423,0.337116476,0.345564713,0.341386287,0.331482547,0.338657812,0.37653677,0.43278805,0.477117041,0.48604518,0.460681578,0.421677917,10.03040897,10.06709234,10.09402625,10.11380183,10.12832159,10.13898238,10.14680981,10.15255692,10.1567766,10.1598748,314.7021538,315.2214147,305.0530168,315.2214507,305.0530168
X233,0.046264405,0.007740675,0.038242662,0.04024789,0.02326371,0.003982953,0.004482859,0.000414271,0.011500939,0.018817194,0.017028952,0.008293621,0.000497821,0.003298175,0.000656431,0.005920179,0.003418627,0.014940182,0.051495421,0.099838429,0.145460273,0.170952996,0.164308599,0.126158005,3.826111762,3.520619417,3.374938155,3.303630474,3.266935095,3.246347741,3.23325681,3.223654597,3.215675979,3.208452957,99.26903112,91.91392226,82.941731,79.49898848,70.92727895
X235,0.155431888,0.152152139,0.15515093,0.156222883,0.152575545,0.151686616,0.164367264,0.192260844,0.222517913,0.236194864,0.223693471,0.19322427,0.164278765,0.151897087,0.155896894,0.164192151,0.165905488,0.16120602,0.158921628,0.165472278,0.177006419,0.18275736,0.175875114,0.160403423,3.543074467,3.487932116,3.446980333,3.416567255,3.393980809,3.377206855,3.364749581,3.355498116,3.348627462,3.343524931,104.0253503,103.1928765,99.8639945,103.1927943,99.86399449
X241,0.205583465,0.203769721,0.205032276,0.214281941,0.23645222,0.266905389,0.290458857,0.29227594,0.271257074,0.24269013,0.226375134,0.230396351,0.245406327,0.254704622,0.250514825,0.24104155,0.241807453,0.259816138,0.28575149,0.301457958,0.295334605,0.271225103,0.243358606,0.223514745,6.196917489,6.115866602,6.074417209,6.051411288,6.036994984,6.026579093,6.018026302,6.010341205,6.003060218,5.995967434,184.8414837,177.9233086,165.844063,164.8210881,153.1644947
X242,0.273846263,0.254498661,0.243826064,0.257250633,0.296192343,0.341623266,0.367151181,0.360464656,0.333055192,0.30890821,0.302974862,0.309913749,0.313246441,0.30491325,0.295162811,0.302632726,0.334434129,0.376200917,0.402387331,0.397282014,0.366902397,0.331176653,0.305161126,0.288149077,7.99766877,7.953468277,7.937936338,7.936790454,7.942863581,7.95255925,7.964072734,7.976498409,7.989381826,8.002494941,250.7840438,263.3762359,267.0904262,288.6106449,291.5108221
X243,0.220263421,0.149937057,0.087293596,0.063236024,0.094679826,0.165436825,0.234083753,0.264077046,0.249954282,0.216676279,0.194204849,0.192086437,0.197299672,0.194899128,0.1886884,0.200097271,0.24613211,0.318728156,0.38666767,0.418892777,0.407094461,0.366775439,0.3178707,0.266122273,5.552302783,5.590968087,5.605673818,5.608070543,5.60414363,5.596968007,5.588123389,5.578421341,5.568278796,5.55790995,170.1215736,160.1357353,145.263804,140.0761262,125.8512791
X245,0.165710245,0.141759049,0.121501813,0.107759097,0.109798594,0.131549559,0.163880087,0.189680196,0.197254344,0.188984928,0.177041753,0.171055151,0.17062894,0.170145372,0.170042117,0.181353086,0.216760774,0.275592506,0.33778458,0.374637786,0.368594901,0.325289075,0.267658728,0.21795983,5.770288875,5.813954894,5.846502194,5.870761943,5.88884441,5.90232252,5.912368687,5.919856789,5.925438188,5.92959839,183.5216667,184.1949925,178.2532905,184.1950669,178.2532905
X247,0.112949036,0.120772908,0.113968702,0.093680585,0.089424357,0.129979153,0.213753124,0.30506106,0.35906166,0.353266126,0.299928411,0.232695643,0.183075523,0.167000454,0.187213086,0.240488435,0.317296505,0.395228601,0.43954796,0.419607377,0.332034619,0.209541862,0.102857796,0.04687481,6.68581441,6.510624539,6.416162477,6.365148183,6.33751751,6.32247192,6.314199632,6.309572739,6.306907801,6.305298788,196.169137,194.9857865,188.3496941,194.270248,187.6572376
X248,0.136946135,0.111924703,0.101521729,0.09580698,0.098256779,0.120072699,0.162367586,0.206537971,0.225254461,0.205179577,0.159534942,0.117563706,0.100272772,0.105348192,0.115109266,0.118543624,0.124517831,0.152212576,0.207956396,0.271958362,0.309543088,0.297884867,0.244029573,0.178061911,4.004362954,4.223906228,4.389664795,4.514815075,4.609305472,4.680647182,4.734511276,4.7751795,4.805884638,4.829067492,148.2585597,151.9153473,147.015435,151.9159496,147.0154351
X250,0.637274084,0.537891776,0.474725359,0.449637292,0.448097669,0.451197792,0.448085427,0.441322179,0.442507252,0.461796751,0.498697994,0.540464098,0.569371263,0.574389524,0.559827454,0.545148927,0.555281547,0.606346264,0.694650637,0.795377749,0.872390462,0.894600524,0.850630175,0.754130957,14.81436647,13.17547279,12.27038378,11.77054286,11.49450267,11.3420578,11.25786919,11.21137552,11.1856991,11.17151915,353.9499771,345.7749088,334.6208794,345.7749087,334.6208794
X252,0.473029882,0.43610458,0.377913564,0.316433398,0.267184223,0.235837318,0.223300435,0.233698008,0.272754103,0.336234483,0.401947727,0.438435541,0.427506313,0.381706889,0.33887866,0.335158204,0.377854268,0.4411574,0.488180689,0.499917519,0.486414821,0.472377329,0.472385759,0.478678472,10.20788191,10.38393039,10.51152665,10.60400575,10.67103267,10.71961238,10.75482194,10.7803411,10.79883684,10.81224218,333.9498052,336.273768,325.4263314,336.2738758,325.4263314
X253,0.309217897,0.243475995,0.209883996,0.210219035,0.222365797,0.226031042,0.22156283,0.224578703,0.244328858,0.269698509,0.277914631,0.257027848,0.218811848,0.18850228,0.181626025,0.191543388,0.200366856,0.201621166,0.210247354,0.247867111,0.316773431,0.389170723,0.424889355,0.403420261,6.087465241,6.579832553,6.791866026,6.882077589,6.919350208,6.933617672,6.937888013,6.937814003,6.935852112,6.933069822,212.7547475,211.025711,201.0957233,204.5721172,194.8503099
X254,0.325744138,0.328245699,0.341301614,0.351682685,0.349151676,0.331897726,0.306285405,0.281736719,0.264563607,0.254791163,0.247621247,0.238066349,0.225494169,0.215208167,0.216124446,0.235783196,0.275297637,0.326961986,0.376145966,0.407126561,0.410352271,0.387400405,0.350591208,0.316936099,7.257796666,7.195172817,7.168164164,7.156515769,7.151492005,7.149325337,7.148390888,7.147987875,7.147814062,7.1477391,221.7717691,221.5781498,214.4304676,221.5781498,214.4304676
X255,0.463957295,0.41393428,0.352753562,0.314958849,0.32249078,0.36431587,0.403369906,0.406051038,0.368474524,0.316622069,0.281698845,0.274338644,0.280735819,0.281693438,0.273946072,0.272682719,0.294276181,0.33806246,0.385913403,0.41924388,0.435074541,0.444348455,0.454976987,0.458827596,9.334380907,8.802794099,8.551299143,8.432316294,8.376025231,8.349393798,8.336794406,8.330833603,8.328013534,8.326679353,260.0047152,258.0899231,249.7644417,258.0899231,249.7644417
X260,0.179820888,0.172333178,0.164114044,0.16086819,0.169533205,0.18993982,0.212209252,0.223119805,0.216052808,0.195640062,0.173249875,0.157983259,0.151571846,0.151051658,0.155110702,0.166649446,0.188595332,0.217592971,0.242951522,0.253195052,0.24473828,0.224570867,0.204250125,0.19075621,5.64544739,5.334488577,5.196670812,5.13463235,5.105760505,5.09140482,5.083402478,5.078180828,5.074176214,5.070704265,157.5868821,153.6750353,145.9202904,147.8935648,140.3253188
X262,0.234151745,0.219615308,0.216693456,0.226387021,0.252585878,0.293460251,0.334947397,0.356260519,0.345054668,0.308613205,0.269362664,0.247281632,0.244673641,0.247276885,0.240558055,0.225586505,0.219150546,0.237732829,0.280358331,0.326467615,0.350920628,0.342591387,0.310527473,0.274013814,6.105548477,6.43431292,6.599827846,6.682263808,6.722420232,6.741060267,6.748750442,6.750868147,6.750149978,6.747988611,207.1771427,205.0412021,195.0808866,198.1259635,188.3887202
X263,0.435328087,0.350631865,0.287821583,0.252354638,0.233210095,0.222236983,0.224560324,0.249940138,0.295745597,0.341272618,0.36141644,0.347380336,0.314083393,0.28662793,0.278906455,0.285165454,0.292069516,0.297769199,0.317020093,0.365455161,0.437923291,0.50342028,0.524324236,0.484390882,6.369352917,6.252933888,6.178747569,6.131473427,6.101348673,6.082152115,6.06991939,6.062124266,6.057156938,6.05399158,188.3860243,187.5013707,181.4529387,187.5013699,181.4529387
