meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X110,1.221237190615462,0.8791553189735131,0.7296431559327518,0.6642965569158807,0.6357358169986369,0.6232529046987965,0.6177970551676915,0.6154124919030404,0.6143702817154784,0.6139147676634253,0.6137156782147767,0.6136286630977137,0.6135906317974671,0.6135740096305693,0.6135667446559147,0.6135635693865855,0.6135621815861056,0.6135615750264811,0.6135613099202333,0.6135611940514549,0.6135611434092165,0.6135611212752445,0.6135611116012503,0.6135611073730818,6.451516160492473,6.435454453580416,6.4193927466683585,6.403331039756301,6.387269332844244,6.371207625932186,6.355145919020129,6.339084212108071,6.323022505196014,6.306960798283956,192.52830726116,177.09300691867278,156.6838674516024,146.72031914797216,127.29094380253726
X111,0.2530308038546115,0.31063534300789075,0.3535012281491001,0.3853994801956969,0.4091362694927419,0.42679978175382893,0.4399439210682565,0.4497250107951107,0.4570035182695225,0.4624197523021805,0.4664501927736171,0.4694494077809165,0.47168124589482957,0.47334204758947046,0.4745779178130889,0.47549757921189123,0.4761819367376926,0.4766911950622573,0.47707015493536575,0.47735215442069395,0.4775620017300491,0.47771815766484577,0.4778343596597493,0.47792083029973587,7.353652853490794,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,351.3674271587662,355.4809001154513,344.01377430527543,355.4809001154513,344.01377430527543
X116,0.3275963222803345,0.46692897991762417,0.5769616096685821,0.6638556646246626,0.7324769163733476,0.7866679216606074,0.829463192501759,0.8632591185352273,0.8899481566931856,0.9110248023543094,0.9276692760028324,0.9408136115622323,0.95119384712549,0.9593912405853416,0.9658648180996585,0.9709770779953337,0.9750142894418837,0.9782025225514608,0.980720307536364,0.9827086317938224,0.984278834720801,0.9855188423416121,0.9864980908662779,0.9872714148821681,8.751177644333964,9.884997349521635,10.16981220729522,10.224583372349482,10.217022619369205,10.192572605223202,10.163546329801779,10.133280084966929,10.102677861905814,10.071984603237448,304.32563225136346,276.98793679570304,239.93755192058916,218.8830038401813,183.706971641052
X120,0.28760357563781325,0.43293860029646186,0.5559317373027707,0.660017533456743,0.7481025536839331,0.8226465459972242,0.8857311292291041,0.9391179216189507,0.9842977334788513,1.0225321976285318,1.0548890001169167,1.082271695037753,1.1054449360091607,1.1250558288986812,1.1416520020623213,1.1556968987036524,1.1675827183875442,1.1776413690964613,1.186153735662237,1.1933575233915292,1.199453895915869,1.2046130926262881,1.2089791825577239,1.212674087474004,10.501936987357508,23.26945333906892,27.461460863134977,28.83783874257046,29.28975016117446,29.438127967383057,29.486845420558474,29.50284100847384,29.50809290109304,29.509817275103522,886.5296170036579,914.8304664853471,885.3198062761423,914.8304664853471,885.3198062761423
X123,0.5620210971273509,0.6952554026368628,0.8023857778840019,0.8885266352007646,0.9577903457230987,1.0134835643043831,1.0582650894717733,1.094272794671837,1.1232256905128841,1.1465059904632695,1.165225097828397,1.1802766642297726,1.1923792526019654,1.2021106414422227,1.2099354080002482,1.21622710723174,1.2212861053406296,1.2253539192846985,1.228624746813668,1.2312547374846678,1.2333694472540717,1.2350698325284848,1.2364370698313398,1.2375364311763521,13.58591905762938,14.29431184089869,14.458462678907651,14.465855021943536,14.4280960752631,14.377332162163476,14.322822416937532,14.267233756329087,14.211334334756632,14.155345404425363,426.8874602499544,374.5553242817335,311.2098899235127,268.6117815601928,208.68388083815125
X124,0.26915084979729664,0.33667716459770974,0.39502122076142593,0.44542950621179545,0.4889792986370257,0.5266016357116657,0.5591011671197466,0.5871733116737503,0.6114190853615682,0.6323579164920369,0.6504387211896134,0.6660494753950952,0.6795254874710843,0.6911565478045827,0.7011931078539045,0.7098516203924515,0.7173191548165396,0.7237573859270412,0.7293060412355211,0.7340858802999485,0.7382012696167816,0.7417424079724867,0.7447872497044812,0.7474031668801758,14.651551810374926,17.71468059521056,18.617455047051273,18.85277405075282,18.881878375479438,18.847271340978573,18.792980269847575,18.73260768824883,18.6703561846452,18.607524175932,558.5553252207632,504.47084453445035,430.4688278927458,385.1647331105577,315.0113007083337
X125,0.3156271920647956,0.40516107750843044,0.46652559496180973,0.5085800748880113,0.5373975681189486,0.5571411371524838,0.5706645518385303,0.5799240649022046,0.5862606831260415,0.5905936636017834,0.5935531549697837,0.5955711226861764,0.5969436780861992,0.5978738048149818,0.598500647698429,0.5989195901974291,0.5991960174569329,0.5993747508447168,0.5994865153061927,0.599552372721383,0.599586760961019,0.5995995771525668,0.5995976057543375,0.5995854974970337,11.789934882033162,13.554455919999077,13.984297181159256,14.07894247172282,14.089405518232978,14.078726752682407,14.062738361304712,14.045416492628899,14.027759729977033,14.01001886092504,427.82763123468015,413.9297480657501,384.3184712467423,380.3284258441839,351.8010626452266
X126,0.10760165310503765,0.16537018717617594,0.19121911921089182,0.20278540348794402,0.2079608177680356,0.2102765928543974,0.21131280251035545,0.21177646172209158,0.21198392925859993,0.21207676204961395,0.21211830072709814,0.21213688749701304,0.2121452042763809,0.2121489256771068,0.21215059084372365,0.2121513359340985,0.21215166932996474,0.21215181851026205,0.2121518852620228,0.21215191513056206,0.2121519284954475,0.2121519344756584,0.2121519371515453,0.2121519383488895,9.1899236896827,3.790365255508116,5.52201404796642,4.966670944085243,5.144770547406397,5.08765366150024,5.105971156849931,5.100096700801377,5.101980650173689,5.101376463980432,161.24284545291505,158.14721847546542,153.0456952988375,158.14721847546542,153.0456952988375
X130,0.3956130843844061,0.39880809452996707,0.4016709564383031,0.4042361997185438,0.4065347643358798,0.4085943737853092,0.4104398694708276,0.41209351032308267,0.41357524126924783,0.41490293379318943,0.4160926014873768,0.41715859319635434,0.41811376608132117,0.41896964069318937,0.4197365399244903,0.42042371351605895,0.42103944962019924,0.42159117476591734,0.4220855434319267,0.42252851830778415,0.42292544221120404,0.42328110252896156,0.4235997889586211,0.42388534524752475,6.9288062305690845,7.031130986245671,7.089596514613169,7.123551394795409,7.143808544504019,7.156410742833535,7.164734985721522,7.170668501111266,7.1752659628536595,7.17911677348257,222.61923252492764,225.9217510817057,221.29198931594817,231.41502683043169,226.6080626139196
X132,0.34522669931338024,0.3332610629916413,0.32990801526936264,0.32896270224274327,0.3286904953673971,0.3286064620029026,0.32857503441257807,0.32855831328897933,0.3285457035042397,0.32853424308511786,0.3285231039825717,0.32851205470726597,0.32850103054405766,0.3284900134011856,0.3284789982209183,0.32846798358931667,0.32845696911109995,0.3284459546757635,0.32843494025241465,0.3284239258324171,0.3284129114133564,0.3284018969945576,0.328390882575832,0.3283798681571269,7.9504334344117815,8.121316256355646,8.25610684521343,8.36242825679801,8.44629347808037,8.512445490510569,8.56462550842087,8.60578456268233,8.638250395687795,8.66385910637495,267.71627247757215,271.54198323132766,262.78493174599504,271.5444310867344,262.78493331097
X133,0.2118621663198489,0.23556116544746578,0.2535819621088501,0.26728503499231726,0.27770489655437486,0.28562819345980395,0.2916530944124406,0.29623444885647376,0.2997181258010179,0.3023671251749377,0.30438143298669307,0.30591311925300385,0.3070778185133223,0.30796345965069016,0.30863690407614963,0.30914899342594016,0.3095383878470017,0.3098344846418596,0.3100596376157674,0.3102308446755529,0.3103610310853154,0.3104600252582664,0.31053530075204594,0.3105925404843942,5.142857088310882,5.8337996591852495,6.181668430464767,6.357440208673257,6.446882529315866,6.493019181970753,6.517432300935743,6.530948187785302,6.538997668042234,6.544305020691037,200.6617179778393,205.88128573132784,201.57069635770196,210.6981534064949,206.23218120325595
X134,0.5171953326786044,0.467230354034749,0.42920413672525765,0.40026400221273173,0.37823889835381996,0.361476529824196,0.34871940502138876,0.33901050064151056,0.33162146700621403,0.32599798819467085,0.3217181979670539,0.31846103189490527,0.3159821415153963,0.3140955636199165,0.3126597695302973,0.31156704779708666,0.31073542382338204,0.3101025102346605,0.3096208266571611,0.30925423780053485,0.3089752426342471,0.30876291129518707,0.3086013149559138,0.3084783308642479,7.136644693784515,7.290607857983219,7.34403948077096,7.362582476614088,7.369017667553436,7.371250946510957,7.372025987212796,7.372294958577742,7.372388302830487,7.372420697169277,228.18446012209787,228.5455753486657,221.1731374341926,228.5455753486657,221.1731374341926
X139,0.5863965499286893,0.532480843756129,0.49163537152056763,0.46069164991175926,0.43724929866456785,0.41948983718336497,0.4060356205488405,0.3958429722278141,0.3881212235286344,0.3822713794944511,0.3778396533974979,0.3744822653913135,0.37193877466614883,0.3700118764175454,0.36855209642946213,0.3674461959932803,0.3666083877038593,0.3659736807204296,0.36549283926791437,0.3651285632972806,0.3648525950293888,0.36464352692986335,0.3644851410742246,0.36436515108377,8.703790713843215,8.707300482242571,8.708881656248575,8.70959398565405,8.709914894788641,8.710059466488016,8.710124597000073,8.710153938728912,8.710167157372894,8.71017311245992,270.0038938925398,270.01551783839966,261.3053398436128,270.0155178383999,261.3053398436128
X140,0.6484644131796832,0.587972064184775,0.5407419910210153,0.5038665869721188,0.47507570580929315,0.452596905657495,0.43504633284220684,0.4213435282412197,0.4106449113978268,0.4022918475036307,0.3957701001187234,0.39067817343274436,0.3867025951336849,0.3835986182332567,0.38117515380276845,0.37928300703935935,0.3778056924440887,0.3766522626702441,0.3757517095670323,0.3750485927322714,0.37449962645636736,0.3740710149409249,0.3737363717410901,0.3734750953470575,11.820001434528768,11.328303812967318,11.065085311927335,10.92489908141033,10.850963716860822,10.812703360362338,10.793653412374818,10.78494795525974,10.78181283733599,10.781677255985768,337.05541069544074,337.96413381930546,330.14029822345674,344.32581585328535,336.2967647183858
X142,0.5963726275106725,0.5583393135734859,0.5312333729822253,0.5119152558034178,0.4981474380043017,0.48833525987145543,0.48134222429272433,0.47635836179621116,0.47280641570577564,0.4702749812935728,0.468470854761208,0.4671850728625766,0.4662687097022382,0.4656156273695976,0.46515018249831996,0.46481846486124534,0.46458205320964785,0.46441356512591503,0.4642934854506193,0.4642079059360349,0.4641469143211052,0.46410344624221056,0.4640724670021138,0.46405038842534263,11.36460800499895,11.247676903224402,11.18237888377461,11.145914407862236,11.125551493109722,11.1141801985321,11.107830108579725,11.104284017839746,11.102303768799107,11.10119793520643,344.6934825189516,344.0937825733504,332.9939831271873,344.0937825647602,332.9939831271873
X143,0.3126063124929011,0.310011614662782,0.3093041420994878,0.3091205148980717,0.3090822937422321,0.3090844335776866,0.30909777658981635,0.30911422931663823,0.30913154522055236,0.3091491007203029,0.30916672272571644,0.30918436319139736,0.3092020087811754,0.30921965579327143,0.30923730320016646,0.3092549507166476,0.309272598263547,0.3092902458188898,0.3093078933765762,0.30932554093491316,0.3093431884934307,0.3093608360519983,0.3093784836105799,0.3093961311691653,6.949282517127612,6.550563155833254,6.378802212566406,6.307647348389828,6.281089125474168,6.274299692175786,6.276273363718547,6.282131542504469,6.289711644831843,6.298055041059061,198.20495178515932,205.4916819311231,207.05322673468916,222.41831998724922,223.4338442083738
X148,0.3459726750412054,0.3176370554183254,0.29945615868064573,0.28779080565200515,0.2803060009558325,0.275503548668079,0.27242216593167407,0.27044506777446237,0.26917650834590845,0.2683625664493449,0.2678403194059119,0.267505231636716,0.2672902302987925,0.2671522796495647,0.26706376679747645,0.2670069745675838,0.26697053514325064,0.26694715462714413,0.2669321530582826,0.2669225276476509,0.2669163517249401,0.26691238908658743,0.2669098465510912,0.2669082151918365,6.884150879498908,6.59357843689341,6.476123546856305,6.428646053567796,6.4094547506918715,6.401697262236502,6.398561538334678,6.3972940192858205,6.396781664056369,6.396574560359282,199.10807303119813,198.2894554546537,191.8930214077289,198.2894554546532,191.8930214077289
X149,0.35894713836714354,0.34976038086102873,0.34742140457554754,0.3468278286437778,0.34667913000825645,0.3466438241586919,0.34663742048960594,0.34663838356814314,0.3466412243240612,0.3466445436727758,0.3466479850078696,0.3466514574355264,0.34665493778822765,0.3466584201609081,0.34666190304845196,0.3466653860672271,0.34666886911945116,0.34667235218020087,0.3466758352431237,0.34667931830660037,0.34668280137021823,0.34668628443387206,0.34668976749753505,0.34669325056120043,7.770884365541111,7.615751202227425,7.534751431200431,7.492458972474767,7.470376785792217,7.458847000497727,7.452826946829667,7.449683692619754,7.448042503425617,7.447185588333463,231.5130668785595,230.8337284283602,223.38747912304737,230.83372842714894,223.38747912304737
X155,0.6668897533300088,0.47067769669614123,0.4064393281330518,0.3854303777548428,0.37858169389582846,0.3763713594829502,0.37568036692393514,0.3754870513286132,0.37545675524042915,0.3754798579664283,0.37552045205530926,0.37556677563051205,0.37561497596133037,0.3756637910438808,0.37571280749505326,0.37576188990670994,0.3758109939244413,0.3758601050194776,0.37590921843276215,0.37595833260541417,0.3760074470268053,0.37605656152967354,0.37610567605923056,0.37615479059752976,8.3066668523131,8.010931897438448,7.86925239433943,7.806789264340057,7.7850597383432305,7.784275711743975,7.7942620050257245,7.809786470882755,7.82815870317685,7.847995276563579,248.55865816986562,267.76738119642584,278.6984288297616,308.20937171990624,317.83583901521814
X157,0.2960749525042894,0.2775133240421669,0.26393004685097776,0.2539898942598845,0.24671575620442981,0.24139258998893065,0.237497132088378,0.23464646170900957,0.23256035994144703,0.2310337644374127,0.22991661192396615,0.22909908708847318,0.22850082780999217,0.22806302561885408,0.22774264486512474,0.22750819234424233,0.22733662153698164,0.22721106715269399,0.22711918728300323,0.22705195020082336,0.22700274654788744,0.22696673963944125,0.22694039002150657,0.22692110754502456,6.119566315797241,6.01090361309701,5.919700297865013,5.843151081780685,5.778901416423461,5.724975070607356,5.679713344232447,5.641724048955084,5.609838686392541,5.583076506722662,172.93220575807845,168.75998230343578,163.29841493968286,168.74161271684696,163.29833448210215
X158,0.560026908484848,0.5109364447447103,0.4922615946050331,0.48516760474073445,0.482483071364133,0.48147745527472413,0.48111109331223517,0.4809881297839046,0.4809578411328348,0.48096283879289103,0.48098127184978495,0.48100482048499876,0.48103031689606646,0.48105655493018035,0.4810830753400828,0.4811097032656381,0.48113637212818616,0.48116305657764946,0.48118974696188993,0.4812164396058193,0.4812431331101338,0.4812698269420432,0.4812965208986856,0.48132321490282054,9.350213040340078,7.990837416268771,7.19253410822234,6.723724633965912,6.448412830873889,6.286733954733426,6.191786848592446,6.136028463949081,6.103283943506079,6.084054483651743,195.73712151431556,187.7575293799711,181.70083435731402,187.7575288358911,181.70083435731397
X160,0.25082254058387143,0.24685570164460258,0.2464245256455151,0.24638144873429066,0.24638097229277967,0.24638517197671334,0.24638988494487418,0.246394654254701,0.24639942974898305,0.24640420592211415,0.24640898216976048,0.2464137584255861,0.24641853468230956,0.24642331093913156,0.24642808719596437,0.24643286345279838,0.24643763970963253,0.24644241596646668,0.24644719222330083,0.24645196848013498,0.24645674473696913,0.24646152099380328,0.24646629725063743,0.24647107350747158,5.830227146830373,5.985855709548108,6.109951676972127,6.208904008484907,6.287807167991765,6.350723407407111,6.400891907716975,6.440895545040648,6.472793867478828,6.498229128931113,200.76064191679336,204.5448145170639,197.9498713952805,204.54820357123822,197.94987442706906
X161,0.8071235248508964,0.7092686516392367,0.637286914362668,0.5843373745871101,0.5453878594945363,0.5167367185709861,0.49566102932889744,0.48015781854178385,0.46875370539754135,0.46036487560011724,0.4541940787586567,0.4496548599905906,0.44631582492692995,0.4438596412252782,0.4420528802116201,0.4407238324867778,0.4397461891562235,0.43902703779400226,0.4384980323115106,0.4381088975407137,0.43782265122596864,0.43761208933622203,0.4374572006717054,0.43734326505674387,12.711490292706154,12.304242532783524,11.972020100821544,11.701001435624459,11.479911256820353,11.299551475592425,11.152418523506803,11.032391179039843,10.934475904347288,10.854599097435528,337.5053556886271,325.54943269479367,315.02684896305004,325.5277032978839,315.0268095584337
X163,0.28636850445127465,0.2895934825365856,0.2921516775787658,0.2941809508639529,0.29579066005268795,0.2970675524708815,0.29808043992847344,0.2988839069920483,0.29952125255044276,0.3000268231944935,0.3004278641569029,0.3007459875594835,0.3009983370917144,0.30119851188520835,0.30135729937173983,0.3014832566185984,0.30158317146946456,0.30166242834171747,0.30172529839301476,0.30177516969423784,0.3018147298128374,0.3018461106460066,0.3018710033087501,0.3018907492681745,5.58931974683172,5.672286222740266,5.718404343293605,5.743423283138559,5.756360939510378,5.762380914462452,5.7644398602464335,5.764230740891465,5.762722938982994,5.760471518055029,177.53997528334042,174.89093896473386,166.27769798709167,168.7496368605604,160.33450238818654
X165,0.2810950327727835,0.26725026986313377,0.26316255546767453,0.2619544359710793,0.2615961704820258,0.26148872215979657,0.2614552974352859,0.2614437192737062,0.2614385886819097,0.26143536095951386,0.2614326948304124,0.26143019444417714,0.2614277429735859,0.2614253059394545,0.2614228731659513,0.2614204416498861,0.2614180105049282,0.26141557946949506,0.26141314846638597,0.26141071747281663,0.26140828648206277,0.26140585549213985,0.2614034245024622,0.26140099351285684,6.511263825523873,6.651571275014333,6.75667794629561,6.835415122318339,6.8943984657394575,6.938583880773003,6.9716839186556925,6.996479713987787,7.0150546614948,7.028969467221629,216.95720267122445,219.18576861831295,212.11553844942318,219.18605643613475,212.1155384865882
X166,0.809855750891595,0.7562822628834679,0.7129082753731147,0.6777919732151728,0.6493612305504933,0.6263432281187531,0.6077074702633728,0.5926196505503347,0.5804043006053676,0.5705145499908991,0.5625076432991528,0.5560251183832525,0.5507767583232326,0.5465275986706334,0.5430874082974888,0.5403021729165972,0.5380471999977934,0.5362215363934086,0.5347434487549357,0.5335467644031421,0.5325779088356147,0.5317935072435643,0.5311584426599117,0.5306442838036611,12.746841334427476,12.01203308327926,11.688465014677487,11.547658508727679,11.48807409682559,11.464586052593871,11.457139798151873,11.45682276574151,11.459674070994375,11.463933435009286,358.7537230534081,361.5313815671344,354.79697572670136,371.71570160141056,364.6527693082868
X172,0.07960393097845284,0.0887267320238018,0.09406048543260002,0.09717905689932367,0.09900257179585326,0.10006896083822746,0.10069271318640333,0.1010576878928232,0.10127137403968504,0.1013966127144321,0.10147014255312208,0.10151344197750574,0.10153906786640075,0.10155436131811829,0.10156361414157021,0.10156933544683172,0.10157299212898108,0.10157544177541224,0.1015771857554114,0.10157851718331641,0.1015796074218681,0.10158055665445963,0.10158142345107077,0.10158224205333001,2.5905866507399846,2.5952602763310697,2.5990440035710005,2.6021072767295315,2.6045872764358386,2.6065950629520875,2.6082205497150808,2.609536529872973,2.6106019361348958,2.61146447991729,80.94036528049739,81.06890441676205,78.45395671285294,81.06908887586093,78.45395697709172
X175,0.5063404260090192,0.43798529433219,0.39639712292282897,0.37109432620887456,0.3556997680965265,0.3463335141541802,0.3406349606606472,0.33716788490992056,0.33505846990224913,0.3337750737509949,0.3329942384601375,0.3325191678820837,0.33223012862274826,0.332054273292411,0.3319472805701104,0.3318821847745873,0.3318425796266513,0.33181848332779784,0.3318038228190333,0.3317949031704789,0.33178947633764433,0.3317861745803571,0.3317841657473018,0.33178294354654836,9.566366759060307,9.075184688130683,8.920040414322628,8.87374116798051,8.862697598545996,8.863073593083776,8.867148465440838,8.8724214305758,8.878082466464809,8.883869201225329,277.5739336641904,282.10550871989545,278.35529522333377,293.16210140832777,289.05522363149413
X176,0.33539188120643765,0.3200493882690221,0.30809984797499435,0.2987929176201256,0.2915441908491327,0.28589850126115574,0.28150134132800164,0.27807660194471856,0.27540923482100405,0.2733317490399247,0.2717136938677605,0.2704534674132589,0.2694719367807146,0.26870746910970095,0.26811206148751576,0.2676483267214842,0.26728714569992273,0.26700583892740587,0.26678674242028116,0.2666160985392087,0.2664831921112167,0.26637967759613074,0.2662990550484078,0.2662362619686552,7.076057577721158,6.804339942989145,6.636902043403992,6.533723424742973,6.470142674057662,6.430962930132335,6.406819579865021,6.391941959346594,6.38277406881609,6.377124629332458,199.2544778001936,197.40966045169674,191.04160634732767,197.4096598922384,191.0416063473275
X177,0.4762652935460557,0.4092325069681841,0.3652159790088192,0.33631288796177133,0.3173339109546537,0.304871521805674,0.29668819647457945,0.2913146832040509,0.28778620991229137,0.28546926694707264,0.283947865405898,0.28294884959746613,0.282292854083799,0.28186210002533535,0.28157924891581226,0.28139351706120413,0.2812715577665266,0.2811914741987961,0.28113888798273595,0.2811043576764835,0.28108168363489583,0.28106679491198205,0.28105701835454094,0.2810505986585098,7.753925141398447,7.15040039672376,6.904469466683825,6.804254814535785,6.763418241016864,6.746777702921668,6.739996832632212,6.737233688699041,6.736107732284967,6.735648915127028,210.5144506948828,208.7953344401185,202.06000107108107,208.7953344401171,202.06000107108107
X178,0.5078960120121221,0.44951019605145204,0.41167743837774956,0.3871626220709729,0.3712775463982381,0.36098435774159876,0.3543145920505847,0.3499927267999819,0.3471922507248579,0.3453776022357019,0.3442017488983188,0.3434398211314277,0.3429461082647774,0.3426261929062775,0.34241889460899283,0.3422845697542606,0.3421975301266554,0.3421411303130189,0.34210458444229597,0.3420809035011584,0.3420655587587273,0.3420556156944332,0.3420491728018268,0.34204499794547366,9.160493655475392,9.135299117686454,9.128752273262599,9.129714020974287,9.133699142931471,9.138901642482661,9.144594325546063,9.150484383587308,9.156453915704912,9.162455448478736,285.2434537345889,290.9441680071097,287.07001208024246,302.33385695872477,298.0922917108377
X183,0.2291900073809236,0.22213017855204217,0.21633634123399975,0.21158147370369737,0.20767926451319793,0.20447681219052513,0.20184863405390405,0.19969174938495507,0.19792164430329262,0.1964689602329598,0.195276776203853,0.19429837849971102,0.19349543026009441,0.19283646931530274,0.19229567539442927,0.19185185840168445,0.19148762811830608,0.19118871279622834,0.1909433999437547,0.19074207739136606,0.19057685665510388,0.19044126383965854,0.19032998596972323,0.19023866281003615,4.397240365630228,4.4591969178397886,4.494017324500733,4.513586856322527,4.524585193574968,4.530766405441452,4.534240328750167,4.5361927198695,4.537289989654727,4.5379066698729735,140.37666493130592,140.69963731632402,136.1609393438365,140.6996373219644,136.1609393438365
X186,0.27871561847960724,0.2777244639535301,0.2774975568453962,0.27744800590397684,0.2774396133742619,0.27744077233004305,0.2774441478649245,0.2774480377933952,0.27745204709534765,0.2774560840998774,0.27746012753324517,0.27746417245853044,0.27746821773003966,0.2774722630818958,0.27747630845239785,0.2774803538272269,0.2774843992030602,0.27748844457912647,0.27749248995524683,0.27749653533137975,0.27750058070751554,0.27750462608365206,0.2775086714597887,0.2775127168359254,6.277576609800084,6.216543404054073,6.164072226739274,6.118961955778601,6.080179968213565,6.046838502346382,6.018174335913234,5.993531315100045,5.972345334471038,5.954131423984366,184.19051060961627,181.14615914761012,175.27556280197447,181.11781454045925,175.27530170399723
X187,0.33305339403586476,0.3109061387914348,0.2937894062846919,0.2805605646754783,0.2703365192712096,0.2624347613156419,0.25632780694293267,0.2516079848577631,0.24796022213413696,0.24514101144191902,0.2429621556529616,0.24127820469385877,0.23997674598923283,0.2389709003316199,0.23819352223783744,0.23759271763514414,0.23712837965919079,0.23676951131007043,0.23649215623969103,0.23627779953965403,0.23611213177382628,0.23598409374828466,0.23588513825200758,0.23580865948562532,6.951247051047878,6.887692651494768,6.8604752879602655,6.851053153541592,6.8503458240157205,6.853906370099949,6.859557010276626,6.866231226047904,6.87340671446602,6.880827689654036,214.99626245002548,222.08074322396016,221.9226167302363,236.55933135192853,235.93415362833503
X192,0.24962531625438394,0.23815974071501755,0.23442754860045775,0.23319671365401853,0.23277494083974234,0.23261485857571731,0.23253941992726687,0.2324913591938793,0.23245215382693732,0.23241581272174447,0.232380398059903,0.23234528305548058,0.2323102649750295,0.23227527824456545,0.23224030165423162,0.23220532834371546,0.2321703560940539,0.23213538418752497,0.23210041239198204,0.23206544063233744,0.23203046888430415,0.2319954971400265,0.23196052539696363,0.23192555365429365,5.371688010644237,5.2315537264691105,5.123265208809662,5.038464573165442,4.970987452133113,4.916287309387456,4.8710108417906035,4.832684816725445,4.799485098607795,4.770066294122656,145.2123148931081,125.39046728491527,104.1494892335504,89.85195086477825,69.75751245140556
X194,0.1862922822198635,0.1895771655600214,0.1903793757741222,0.19056567510818945,0.19059917695628792,0.19059477222979057,0.19058096349779877,0.19056482178477974,0.19054810129705915,0.19053123722473533,0.19051433753140348,0.19049742900107808,0.19048051827843812,0.1904636070119205,0.19044669561047567,0.19042978417555761,0.19041287273233537,0.190395961287053,0.19037904984125956,0.1903621383953393,0.1903452269493876,0.1903283155034281,0.19031140405746666,0.19029449261150475,4.499420316458697,4.571003947591814,4.636238859757659,4.695688117890038,4.749864848955532,4.799236670928602,4.84422972896294,4.885232373596665,4.9225985127392065,4.956650666372033,155.913717656519,164.0203102760096,159.16942846182852,164.50126421776764,159.19629656143266
X195,0.4022281365493643,0.39050721226897595,0.3804092538613815,0.37170953346713553,0.36421444070847075,0.35775717393261613,0.3521940280774361,0.347401196546651,0.3432720159210706,0.3397145921874899,0.33664975565749083,0.3340092990633133,0.3317344596200045,0.3297746112724707,0.3280861380236756,0.32663146327014975,0.32537821354288554,0.324298498042853,0.32336828793735756,0.3225668816036153,0.3218764439186579,0.3212816093425655,0.3207691399617309,0.32032763088198263,8.301750163374404,7.910967847175689,7.736491015232037,7.658590445981066,7.6238093313653135,7.608280228747119,7.601346781363659,7.598251129682995,7.5968689804002505,7.596251877173902,236.7438455789258,235.4683773460534,227.87262323809898,235.46837734603562,227.87262323809898
X196,0.5298588198772836,0.5223854737227515,0.5155832994832492,0.5093920200445885,0.5037567717051712,0.498627618004143,0.4939591072120364,0.4897098695626271,0.48584225065689673,0.4823219777905293,0.4791178562481193,0.4762014928728194,0.47354704446185386,0.47113098875831766,0.468931916009917,0.4669303392475599,0.4651085216025903,0.4634503191324468,0.4619410377619526,0.460567303072531,0.45931694178548865,0.4581788738891377,0.45714301445384736,0.4562001842649628,11.049138203380025,10.887555506092731,10.805929727901852,10.764695314953416,10.743865169760483,10.733342528167373,10.728026867375215,10.725341586364049,10.723985078793142,10.723299819864085,333.0604993878375,332.40060800541016,321.6780077467622,332.4006080049876,321.6780077467622
X200,0.30828788357977766,0.3095133916829712,0.30980418307932506,0.3098799044194812,0.3099061400398097,0.30992098943320284,0.3099332189563733,0.30994484567055164,0.30995633368370656,0.3099677897829814,0.3099792385391544,0.3099906856057445,0.31000213228357654,0.3100135788719588,0.3100250254397594,0.3100364720028244,0.3100479185647998,0.31005936512652443,0.3100708116881914,0.3100822582498451,0.31009370481149573,0.31010515137314565,0.3101165979347954,0.31012804449644515,6.409206195809027,6.1261201456951255,5.907881416625292,5.739635249614052,5.609929707272315,5.509936179853408,5.432848452180741,5.373419428011605,5.327603978259439,5.292283602982549,165.76893672738723,160.3775778285998,155.20246748760613,160.3758825201101,155.202466954735
X201,0.3902966155703055,0.3639141119343381,0.347041619260096,0.336251096382872,0.32935019642624325,0.32493684030316633,0.32211435158553303,0.32030927573418455,0.31915486940874366,0.31841658798792555,0.31794443234886405,0.3176424730401081,0.31744935997187157,0.3173258577116585,0.3172468738892946,0.31719636109556565,0.31716405647603796,0.31714339659235724,0.3171301839063717,0.3171217339521682,0.317116329924091,0.3171128738675544,0.31711066360391144,0.31710925006645346,8.475631631574304,7.924509357076564,7.78045784616424,7.7453345403775895,7.7393593703287955,7.7411839599107815,7.745095689845244,7.749565918381862,7.75418559575082,7.758845264184039,242.42956811375282,245.88543619172137,242.2306135902364,254.72449856143382,250.78454491576454
